date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-06-21,all,unknown,3,3611,NA,NA,NA,2,NA,42.86,51.74,34.1,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-22,all,fully_vaccinated,1,190,NA,NA,NA,0.43,NA,12.5,2.72,6.21,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-22,all,partially_vaccinated,0,170,NA,NA,NA,0.14,NA,0,2.43,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-22,all,not_vaccinated,2,3011,NA,NA,NA,2.29,NA,25,43.09,45.41,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-22,all,unknown,5,3616,NA,NA,NA,2,NA,62.5,51.75,34.1,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-23,all,fully_vaccinated,0,190,NA,NA,NA,0.43,NA,0,2.72,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-23,all,partially_vaccinated,0,170,NA,NA,NA,0.14,NA,0,2.43,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-23,all,not_vaccinated,2,3013,NA,NA,NA,1.57,NA,66.67,43.1,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-23,all,unknown,1,3617,NA,NA,NA,1.86,NA,33.33,51.75,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-24,all,fully_vaccinated,0,190,NA,NA,NA,0.43,NA,0,2.72,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-24,all,partially_vaccinated,1,171,NA,NA,NA,0.14,NA,100,2.45,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-24,all,not_vaccinated,0,3013,NA,NA,NA,1.57,NA,0,43.1,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-24,all,unknown,0,3617,NA,NA,NA,2,NA,0,51.74,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-25,all,fully_vaccinated,1,191,NA,NA,NA,0.57,NA,16.67,2.73,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-25,all,partially_vaccinated,0,171,NA,NA,NA,0.14,NA,0,2.44,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-25,all,not_vaccinated,2,3015,NA,NA,NA,1.43,NA,33.33,43.09,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-25,all,unknown,3,3620,NA,NA,NA,1.86,NA,50,51.74,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-26,all,fully_vaccinated,0,191,NA,NA,NA,0.57,NA,NA,2.73,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-26,all,partially_vaccinated,0,171,NA,NA,NA,0.14,NA,NA,2.44,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-26,all,not_vaccinated,0,3015,NA,NA,NA,1.14,NA,NA,43.09,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-26,all,unknown,0,3620,NA,NA,NA,1.29,NA,NA,51.74,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-27,all,fully_vaccinated,0,191,NA,NA,NA,0.57,NA,0,2.73,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-27,all,partially_vaccinated,0,171,NA,NA,NA,0.29,NA,0,2.44,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-27,all,not_vaccinated,2,3017,NA,NA,NA,0.86,NA,50,43.09,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-27,all,unknown,2,3622,NA,NA,NA,1.14,NA,50,51.74,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-28,all,fully_vaccinated,2,193,NA,NA,NA,0.57,NA,33.33,2.75,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-28,all,partially_vaccinated,0,171,NA,NA,NA,0.14,NA,0,2.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-28,all,not_vaccinated,2,3019,NA,NA,NA,1.14,NA,33.33,43.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-28,all,unknown,2,3624,NA,NA,NA,1.29,NA,33.33,51.72,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-29,all,fully_vaccinated,1,194,NA,NA,NA,0.43,NA,50,2.77,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-29,all,partially_vaccinated,0,171,NA,NA,NA,0.14,NA,0,2.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-29,all,not_vaccinated,0,3019,NA,NA,NA,0.86,NA,0,43.07,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-29,all,unknown,1,3625,NA,NA,NA,1.14,NA,50,51.72,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-30,all,fully_vaccinated,0,194,NA,NA,NA,0.43,NA,0,2.77,11.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-30,all,partially_vaccinated,1,172,NA,NA,NA,0.14,NA,100,2.45,14.29,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-30,all,not_vaccinated,0,3019,NA,NA,NA,0.86,NA,0,43.07,21.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-30,all,unknown,0,3625,NA,NA,NA,1.29,NA,0,51.71,52.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-01,all,fully_vaccinated,0,194,NA,NA,NA,0.43,NA,0,2.77,11.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-01,all,partially_vaccinated,0,172,NA,NA,NA,0.14,NA,0,2.45,14.29,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-01,all,not_vaccinated,2,3021,NA,NA,NA,0.71,NA,66.67,43.08,21.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-01,all,unknown,1,3626,NA,NA,NA,1.14,NA,33.33,51.7,52.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-02,all,fully_vaccinated,0,194,NA,NA,NA,0.14,NA,0,2.77,7.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-02,all,partially_vaccinated,0,172,NA,NA,NA,0.14,NA,0,2.45,14.29,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-02,all,not_vaccinated,0,3021,NA,NA,NA,0.86,NA,0,43.06,27.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-02,all,unknown,2,3628,NA,NA,NA,1,NA,100,51.72,51.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-03,all,fully_vaccinated,0,194,NA,NA,NA,0,NA,0,2.77,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-03,all,partially_vaccinated,0,172,NA,NA,NA,0.14,NA,0,2.45,14.29,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-03,all,not_vaccinated,0,3021,NA,NA,NA,1.29,NA,0,43.06,35.95,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-03,all,unknown,1,3629,NA,NA,NA,1.14,NA,100,51.72,49.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-04,all,fully_vaccinated,0,194,NA,NA,NA,0,NA,0,2.76,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-04,all,partially_vaccinated,0,172,NA,NA,NA,0,NA,0,2.45,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-04,all,not_vaccinated,1,3022,NA,NA,NA,1.71,NA,50,43.06,46.67,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-04,all,unknown,1,3630,NA,NA,NA,1.29,NA,50,51.72,53.33,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-05,all,fully_vaccinated,0,194,NA,NA,NA,0,NA,0,2.76,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-05,all,partially_vaccinated,0,172,NA,NA,NA,0,NA,0,2.45,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-05,all,not_vaccinated,3,3025,NA,NA,NA,2,NA,75,43.08,48.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-05,all,unknown,1,3631,NA,NA,NA,1.29,NA,25,51.71,51.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-06,all,fully_vaccinated,0,194,NA,NA,NA,0,NA,0,2.76,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-06,all,partially_vaccinated,0,172,NA,NA,NA,0,NA,0,2.45,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-06,all,not_vaccinated,3,3028,NA,NA,NA,2.71,NA,60,43.09,60.48,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-06,all,unknown,2,3633,NA,NA,NA,1.14,NA,40,51.7,39.52,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-07,all,fully_vaccinated,0,194,NA,NA,NA,0,NA,0,2.76,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-07,all,partially_vaccinated,0,172,NA,NA,NA,0,NA,0,2.45,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-07,all,not_vaccinated,3,3031,NA,NA,NA,3,NA,75,43.11,74.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-07,all,unknown,1,3634,NA,NA,NA,1,NA,25,51.69,25.24,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-08,all,fully_vaccinated,0,194,NA,NA,NA,0,NA,0,2.76,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-08,all,partially_vaccinated,0,172,NA,NA,NA,0,NA,0,2.44,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-08,all,not_vaccinated,4,3035,NA,NA,NA,3,NA,80,43.14,74.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-08,all,unknown,1,3635,NA,NA,NA,1,NA,20,51.66,25.24,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-09,all,fully_vaccinated,0,194,NA,NA,NA,0.43,NA,0,2.75,3.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-09,all,partially_vaccinated,0,172,NA,NA,NA,0,NA,0,2.44,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-09,all,not_vaccinated,5,3040,NA,NA,NA,3.43,NA,83.33,43.17,71.84,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-09,all,unknown,1,3636,NA,NA,NA,1.14,NA,16.67,51.63,24.26,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-10,all,fully_vaccinated,0,194,NA,NA,NA,0.57,NA,0,2.75,6.75,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-10,all,partially_vaccinated,0,172,NA,NA,NA,0.14,NA,0,2.44,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-10,all,not_vaccinated,2,3042,NA,NA,NA,3.14,NA,100,43.19,66.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-10,all,unknown,0,3636,NA,NA,NA,1.14,NA,0,51.62,24.26,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-11,all,fully_vaccinated,0,194,NA,NA,NA,0.57,NA,0,2.75,6.75,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-11,all,partially_vaccinated,0,172,NA,NA,NA,0.14,NA,0,2.44,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-11,all,not_vaccinated,1,3043,NA,NA,NA,3.14,NA,50,43.19,66.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-11,all,unknown,1,3637,NA,NA,NA,1.14,NA,50,51.62,24.26,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-12,all,fully_vaccinated,3,197,NA,NA,NA,0.57,NA,27.27,2.79,6.75,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-12,all,partially_vaccinated,0,172,NA,NA,NA,0.14,NA,0,2.44,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-12,all,not_vaccinated,6,3049,NA,NA,NA,3.57,NA,54.55,43.21,65.81,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-12,all,unknown,2,3639,NA,NA,NA,1.29,NA,18.18,51.57,24.58,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-13,all,fully_vaccinated,1,198,NA,NA,NA,0.71,NA,20,2.8,8.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-13,all,partially_vaccinated,1,173,NA,NA,NA,0.14,NA,20,2.45,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-13,all,not_vaccinated,1,3050,NA,NA,NA,4.29,NA,20,43.19,66.89,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-13,all,unknown,2,3641,NA,NA,NA,1.14,NA,40,51.56,22.2,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-14,all,fully_vaccinated,0,198,NA,NA,NA,0.71,NA,0,2.8,8.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-14,all,partially_vaccinated,0,173,NA,NA,NA,0.14,NA,0,2.45,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-14,all,not_vaccinated,3,3053,NA,NA,NA,5.43,NA,75,43.21,64.51,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-14,all,unknown,1,3642,NA,NA,NA,1.43,NA,25,51.54,24.58,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-15,all,fully_vaccinated,0,198,NA,NA,NA,1,NA,0,2.8,10.91,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-15,all,partially_vaccinated,0,173,NA,NA,NA,0.14,NA,0,2.45,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-15,all,not_vaccinated,7,3060,NA,NA,NA,6.29,NA,77.78,43.25,67.37,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-15,all,unknown,2,3644,NA,NA,NA,1.43,NA,22.22,51.51,18.87,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-16,all,fully_vaccinated,1,199,NA,NA,NA,0.86,NA,9.09,2.81,10.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-16,all,partially_vaccinated,0,173,NA,NA,NA,0.14,NA,0,2.44,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-16,all,not_vaccinated,10,3070,NA,NA,NA,6,NA,90.91,43.32,65.92,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-16,all,unknown,0,3644,NA,NA,NA,1.57,NA,0,51.43,21.03,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-17,all,fully_vaccinated,0,199,NA,NA,NA,0.86,NA,0,2.8,9.12,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-17,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.44,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-17,all,not_vaccinated,10,3080,NA,NA,NA,6.57,NA,83.33,43.39,71.99,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-17,all,unknown,2,3646,NA,NA,NA,1.57,NA,16.67,51.37,18.89,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-18,all,fully_vaccinated,2,201,NA,NA,NA,1.43,NA,20,2.83,13.2,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-18,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.43,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-18,all,not_vaccinated,7,3087,NA,NA,NA,7.14,NA,70,43.43,68.42,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-18,all,unknown,1,3647,NA,NA,NA,1.86,NA,10,51.31,18.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-19,all,fully_vaccinated,2,203,NA,NA,NA,1.71,NA,22.22,2.85,14.63,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-19,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.43,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-19,all,not_vaccinated,4,3091,NA,NA,NA,8.57,NA,44.44,43.43,69.45,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-19,all,unknown,3,3650,NA,NA,NA,1.71,NA,33.33,51.29,15.92,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-20,all,fully_vaccinated,1,204,NA,NA,NA,1.86,NA,12.5,2.86,14.91,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-20,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.43,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-20,all,not_vaccinated,5,3096,NA,NA,NA,8.86,NA,62.5,43.45,65.99,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-20,all,unknown,2,3652,NA,NA,NA,2.29,NA,25,51.26,19.09,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-21,all,fully_vaccinated,4,208,NA,NA,NA,2.14,NA,28.57,2.91,17.77,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-21,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.42,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-21,all,not_vaccinated,7,3103,NA,NA,NA,8.29,NA,50,43.47,62.66,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-21,all,unknown,3,3655,NA,NA,NA,2.29,NA,21.43,51.2,19.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-22,all,fully_vaccinated,2,210,NA,NA,NA,2.14,NA,10,2.93,18.49,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-22,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.42,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-22,all,not_vaccinated,17,3120,NA,NA,NA,7.86,NA,85,43.58,59.8,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-22,all,unknown,1,3656,NA,NA,NA,2.43,NA,5,51.07,21.71,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-23,all,fully_vaccinated,2,212,NA,NA,NA,2,NA,11.11,2.95,16.5,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-23,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.41,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-23,all,not_vaccinated,12,3132,NA,NA,NA,8.29,NA,66.67,43.64,61.79,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-23,all,unknown,4,3660,NA,NA,NA,2.57,NA,22.22,51,21.71,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-24,all,fully_vaccinated,2,214,NA,NA,NA,2,NA,20,2.98,15.56,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-24,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.41,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-24,all,not_vaccinated,6,3138,NA,NA,NA,9.29,NA,60,43.66,62.94,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-24,all,unknown,2,3662,NA,NA,NA,2.86,NA,20,50.95,21.5,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-25,all,fully_vaccinated,2,216,NA,NA,NA,1.71,NA,25,3,13.15,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-25,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.4,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-25,all,not_vaccinated,4,3142,NA,NA,NA,10.43,NA,50,43.67,68.4,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-25,all,unknown,2,3664,NA,NA,NA,2.43,NA,25,50.92,18.44,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-26,all,fully_vaccinated,1,217,NA,NA,NA,1.86,NA,8.33,3.01,13.98,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-26,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.4,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-26,all,not_vaccinated,7,3149,NA,NA,NA,9.71,NA,58.33,43.69,65.28,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-26,all,unknown,4,3668,NA,NA,NA,2.86,NA,33.33,50.89,20.73,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-27,all,fully_vaccinated,1,218,NA,NA,NA,2.14,NA,5.88,3.02,14.99,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-27,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.39,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-27,all,not_vaccinated,12,3161,NA,NA,NA,10.29,NA,70.59,43.76,66.15,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-27,all,unknown,4,3672,NA,NA,NA,2.57,NA,23.53,50.83,18.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-28,all,fully_vaccinated,2,220,NA,NA,NA,2.14,NA,11.76,3.04,13.92,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-28,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.39,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-28,all,not_vaccinated,15,3176,NA,NA,NA,11,NA,88.24,43.86,67.4,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-28,all,unknown,0,3672,NA,NA,NA,2.71,NA,0,50.71,18.68,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-29,all,fully_vaccinated,3,223,NA,NA,NA,2,NA,15.79,3.07,11.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-29,all,partially_vaccinated,0,173,NA,NA,NA,0,NA,0,2.38,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-29,all,not_vaccinated,12,3188,NA,NA,NA,12.29,NA,63.16,43.91,70.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-29,all,unknown,4,3676,NA,NA,NA,3,NA,21.05,50.63,18.28,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-30,all,fully_vaccinated,4,227,NA,NA,NA,2.14,NA,18.18,3.12,11.1,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-30,all,partially_vaccinated,0,173,NA,NA,NA,0.14,NA,0,2.38,0.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-30,all,not_vaccinated,16,3204,NA,NA,NA,13.43,NA,72.73,44,70.81,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-30,all,unknown,2,3678,NA,NA,NA,3.43,NA,9.09,50.51,17.52,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-31,all,fully_vaccinated,2,229,NA,NA,NA,2.43,NA,12.5,3.14,12.12,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-31,all,partially_vaccinated,0,173,NA,NA,NA,0.29,NA,0,2.37,1.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-31,all,not_vaccinated,11,3215,NA,NA,NA,14.14,NA,68.75,44.05,71.29,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-31,all,unknown,3,3681,NA,NA,NA,3.14,NA,18.75,50.44,15.4,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-01,all,fully_vaccinated,1,230,NA,NA,NA,2.57,NA,5.56,3.14,12.15,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-01,all,partially_vaccinated,0,173,NA,NA,NA,0.29,NA,0,2.36,1.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-01,all,not_vaccinated,13,3228,NA,NA,NA,14.57,NA,72.22,44.12,68.97,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-01,all,unknown,4,3685,NA,NA,NA,3.71,NA,22.22,50.37,17.69,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-02,all,fully_vaccinated,2,232,NA,NA,NA,2.57,NA,8,3.16,11.12,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
